time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-04-03T19:46:52.700Z,23.7612,121.8012,20.372,4.5,mwr,101,83,0.59,0.8,us,us7000m9qc,2024-04-14T20:40:07.040Z,"31 km SE of Hualien City, Taiwan",earthquake,1.76,4.758,0.073,18,reviewed,us,us
2024-04-03T19:07:25.523Z,23.9059,121.7144,36.409,4.3,mb,49,82,0.638,0.74,us,us7000m9q8,2024-04-14T17:13:44.040Z,"13 km SE of Hualien City, Taiwan",earthquake,3.33,8.36,0.099,29,reviewed,us,us
2024-04-03T18:29:47.827Z,23.7919,121.7943,19.696,4.9,mww,184,57,0.605,0.63,us,us7000m9q2,2024-04-14T16:46:38.662Z,"28 km SE of Hualien City, Taiwan",earthquake,3.68,3.18,0.083,14,reviewed,us,us
2024-04-03T17:39:11.729Z,23.8606,121.6324,21.744,4.2,mwr,89,71,0.558,0.75,us,us7000m9pl,2024-04-14T16:06:02.040Z,"13 km SSE of Hualien City, Taiwan",earthquake,4.17,5.075,0.066,22,reviewed,us,us
2024-04-03T17:18:59.079Z,24.0434,121.795,31.395,4.1,mwr,72,79,0.731,0.72,us,us7000m9ph,2024-04-14T15:54:34.040Z,"20 km ENE of Hualien City, Taiwan",earthquake,2.67,5.044,0.068,21,reviewed,us,us
2024-04-03T15:55:12.982Z,24.1766,121.702,22.262,4.8,mb,52,37,0.574,1.39,us,us7000m9mh,2024-04-03T23:52:49.091Z,"24 km NNE of Hualien City, Taiwan",earthquake,4.63,3.499,0.081,47,reviewed,us,us
2024-04-03T15:54:39.209Z,24.164,121.6594,24.788,4.6,mb,104,31,0.566,0.67,us,us7000m9mn,2024-04-03T16:45:28.040Z,"21 km NNE of Hualien City, Taiwan",earthquake,3.41,4.482,0.061,90,reviewed,us,us
2024-04-03T15:42:36.076Z,24.1508,121.7036,20.264,4.5,mwr,54,48,0.597,0.83,us,us7000m9m8,2024-04-03T16:14:40.040Z,"21 km NNE of Hualien City, Taiwan",earthquake,4.31,5.134,0.061,26,reviewed,us,us
2024-04-03T15:39:09.425Z,24.1334,121.6798,21.084,4.5,mwr,79,65,0.601,0.74,us,us7000m9m4,2024-04-03T16:08:23.040Z,"18 km NNE of Hualien City, Taiwan",earthquake,4.45,4.842,0.063,24,reviewed,us,us
2024-04-03T15:01:41.053Z,24.2157,121.6975,23.865,4.5,mb,35,71,0.539,0.82,us,us7000mbgu,2024-04-18T01:22:41.040Z,"28 km NNE of Hualien City, Taiwan",earthquake,3.43,1.437,0.132,17,reviewed,us,us
2024-04-03T14:49:16.055Z,24.1534,121.8328,28.348,4.3,mwr,77,49,0.662,0.83,us,us7000m9m0,2024-04-03T17:30:47.426Z,"30 km NE of Hualien City, Taiwan",earthquake,2.47,3.742,0.06,27,reviewed,us,us
2024-04-03T14:38:34.919Z,24.1471,121.6752,20.17,4.1,mwr,69,73,0.587,0.49,us,us7000m9lv,2024-04-10T14:37:32.040Z,"20 km NNE of Hualien City, Taiwan",earthquake,3.02,5.552,0.06,27,reviewed,us,us
2024-04-03T12:02:06.491Z,23.9759,121.6755,15.456,3.8,mwr,38,83,0.676,0.54,us,us7000mbgj,2024-04-20T08:14:01.040Z,"7 km E of Hualien City, Taiwan",earthquake,3.7,5.197,0.073,18,reviewed,us,us
2024-04-03T11:51:35.780Z,23.9992,121.6406,26.224,3.9,mwr,38,79,0.663,1.06,us,us7000mbgi,2024-04-20T08:07:00.040Z,"4 km NE of Hualien City, Taiwan",earthquake,3.04,5.315,0.063,24,reviewed,us,us
2024-04-03T10:56:37.589Z,23.9777,121.695,37.514,4.1,mwr,136,30,0.687,0.46,us,us7000m9kz,2024-04-20T07:54:40.658Z,"9 km E of Hualien City, Taiwan",earthquake,3.38,6.115,0.063,24,reviewed,us,us
2024-04-03T10:38:55.444Z,24.1752,121.6545,33.924,4.2,mwr,48,64,0.554,0.64,us,us7000mbgd,2024-04-20T07:44:03.040Z,"22 km NNE of Hualien City, Taiwan",earthquake,3.12,5.517,0.065,23,reviewed,us,us
2024-04-03T09:53:42.571Z,24.0497,121.7386,34.34,4,mb,21,133,0.7,1.06,us,us7000mbhf,2024-04-20T07:33:00.040Z,"15 km ENE of Hualien City, Taiwan",earthquake,4.79,6.155,0.172,9,reviewed,us,us
2024-04-03T09:53:09.378Z,23.9646,121.6974,34.772,4,mwr,36,80,0.677,0.64,us,us7000mbg8,2024-04-20T07:18:23.040Z,"9 km E of Hualien City, Taiwan",earthquake,4.51,5.088,0.08,15,reviewed,us,us
2024-04-03T09:40:37.492Z,24.0385,121.6421,17.133,4.1,mb,24,75,0.674,0.89,us,us7000mbg7,2024-04-20T07:14:00.040Z,"7 km NNE of Hualien City, Taiwan",earthquake,4.45,0.83,0.165,10,reviewed,us,us
2024-04-03T09:20:08.753Z,23.955,121.7132,35.995,4.1,mb,33,84,0.678,0.77,us,us7000mbg5,2024-04-20T07:09:18.040Z,"11 km ESE of Hualien City, Taiwan",earthquake,2.8,9.745,0.12,19,reviewed,us,us
2024-04-03T09:15:01.310Z,23.8442,121.6153,26.199,4,mwr,57,83,0.536,0.42,us,us7000mbg4,2024-04-20T06:57:17.040Z,"14 km S of Hualien City, Taiwan",earthquake,2.97,5.338,0.089,12,reviewed,us,us
2024-04-03T09:08:05.517Z,24.1618,121.5936,33.545,4.1,mb,15,78,0.543,0.77,us,us7000mbgm,2024-04-20T06:52:52.040Z,"20 km N of Hualien City, Taiwan",earthquake,3.75,1.255,0.233,5,reviewed,us,us
2024-04-03T08:56:29.517Z,24.0156,121.6404,20.14,4.2,mwr,94,63,0.668,0.75,us,us7000m9kk,2024-04-17T10:23:13.068Z,"5 km NE of Hualien City, Taiwan",earthquake,4.01,2.816,0.065,23,reviewed,us,us
2024-04-03T08:38:01.209Z,23.7149,121.5453,21.729,4.9,mb,51,73,0.394,0.91,us,us7000m9ka,2024-04-03T19:54:15.040Z,"29 km SSW of Hualien City, Taiwan",earthquake,2.57,4.761,0.06,87,reviewed,us,us
2024-04-03T08:17:11.599Z,23.9986,121.6286,20.894,4.6,mb,49,46,0.652,0.86,us,us7000m9kb,2024-04-03T20:01:37.040Z,"3 km NE of Hualien City, Taiwan",earthquake,3.23,5.185,0.077,50,reviewed,us,us
2024-04-03T07:31:18.706Z,24.1199,121.7895,36.522,4,mwr,33,80,0.665,0.55,us,us7000mbgc,2024-04-17T10:14:37.595Z,"24 km NE of Hualien City, Taiwan",earthquake,2.19,7.892,0.075,17,reviewed,us,us
2024-04-03T07:05:19.727Z,24.208,121.6492,21.102,4.2,mwr,40,99,0.523,0.79,us,us7000mbft,2024-04-19T10:16:30.040Z,"25 km N of Hualien City, Taiwan",earthquake,4.51,2.49,0.08,15,reviewed,us,us
2024-04-03T06:33:57.205Z,24.1165,121.9003,7.969,5,mb,56,65,0.729,0.86,us,us7000m9jv,2024-04-03T20:06:02.040Z,"33 km ENE of Hualien City, Taiwan",earthquake,5.67,4.799,0.061,85,reviewed,us,us
2024-04-03T06:31:34.030Z,23.8852,121.5678,11.63,4.8,mb,62,82,0.55,0.62,us,us7000m9ju,2024-04-03T20:08:04.040Z,"10 km SSW of Hualien City, Taiwan",earthquake,5.47,4.007,0.063,79,reviewed,us,us
2024-04-03T06:10:08.316Z,24.0922,121.7035,19.273,4.9,mb,32,80,0.648,0.76,us,us7000m9jn,2024-04-03T20:10:22.040Z,"16 km NE of Hualien City, Taiwan",earthquake,5.07,5.14,0.079,50,reviewed,us,us
2024-04-03T05:28:04.325Z,24.0943,121.698,13.854,4.5,mwr,112,74,0.644,0.65,us,us7000mbgf,2024-04-17T09:22:45.040Z,"16 km NE of Hualien City, Taiwan",earthquake,5.1,4.148,0.075,17,reviewed,us,us
2024-04-03T05:23:51.846Z,24.0478,121.7162,35.357,4.6,mb,54,76,0.692,0.62,us,us7000m9j6,2024-04-03T20:13:03.040Z,"13 km NE of Hualien City, Taiwan",earthquake,3.43,7.395,0.09,37,reviewed,us,us
2024-04-03T04:58:06.915Z,24.1782,121.6001,35,4.5,mb,36,77,0.53,0.62,us,us7000mbhr,2024-04-16T04:27:17.040Z,"22 km N of Hualien City, Taiwan",earthquake,3.5,1.862,0.106,26,reviewed,us,us
2024-04-03T04:56:47.255Z,24.3009,121.7259,29.554,4.6,mb,66,71,0.486,0.59,us,us7000mbfk,2024-04-16T04:08:15.040Z,"37 km NNE of Hualien City, Taiwan",earthquake,4.32,5.174,0.083,43,reviewed,us,us
2024-04-03T04:36:11.344Z,24.0643,121.6932,35.981,4.7,mb,72,51,0.668,0.59,us,us7000mbg6,2024-04-16T04:07:46.040Z,"13 km NE of Hualien City, Taiwan",earthquake,3.47,5.291,0.085,49,reviewed,us,us
2024-04-03T04:34:44.111Z,23.9912,121.6688,44.58,4.8,mwr,70,53,0.685,0.54,us,us7000m9iz,2024-04-15T23:14:42.373Z,"6 km ENE of Hualien City, Taiwan",earthquake,3.74,5.815,0.063,24,reviewed,us,us
2024-04-03T04:08:09.179Z,23.7067,121.7421,33.532,4.4,mwr,38,87,0.514,0.68,us,us7000m9ix,2024-04-15T22:55:54.040Z,"33 km SSE of Hualien City, Taiwan",earthquake,3.11,3.742,0.075,17,reviewed,us,us
2024-04-03T03:57:18.117Z,23.7888,121.5491,32.217,4.9,mwr,74,80,0.457,0.64,us,us7000m9is,2024-04-15T22:47:07.040Z,"21 km SSW of Hualien City, Taiwan",earthquake,3.57,4.436,0.061,26,reviewed,us,us
2024-04-03T03:49:59.837Z,23.775,121.7712,28.317,4.1,mb,19,88,0.578,0.93,us,us7000mbhh,2024-04-16T03:44:26.040Z,"28 km SE of Hualien City, Taiwan",earthquake,1.77,6.189,0.213,6,reviewed,us,us
2024-04-03T03:45:36.704Z,23.7664,121.7503,26.903,4.8,mb,52,85,0.558,0.54,us,us7000m9ir,2024-04-15T22:43:04.516Z,"27 km SSE of Hualien City, Taiwan",earthquake,3.16,4.867,0.057,96,reviewed,us,us
2024-04-03T03:40:04.627Z,24.1602,121.6287,37.506,4.5,mb,36,66,0.557,0.84,us,us7000mbff,2024-04-16T03:26:56.040Z,"20 km N of Hualien City, Taiwan",earthquake,2.07,8.251,0.109,25,reviewed,us,us
2024-04-03T03:35:20.218Z,24.1801,121.8761,10.611,4.9,mwr,67,63,0.667,0.49,us,us7000m9if,2024-04-15T22:34:42.040Z,"35 km NE of Hualien City, Taiwan",earthquake,1.5,3.941,0.06,27,reviewed,us,us
2024-04-03T03:22:04.940Z,24.167,121.5817,29.969,4.2,mb,24,86,0.534,0.65,us,us7000mbhq,2024-04-16T02:59:53.040Z,"21 km N of Hualien City, Taiwan",earthquake,3.44,3.791,0.159,11,reviewed,us,us
2024-04-03T03:20:54.445Z,24.1435,121.6598,35,4.7,mb,60,73,0.584,0.62,us,us7000m9ib,2024-04-15T22:29:10.040Z,"19 km NNE of Hualien City, Taiwan",earthquake,3.14,1.784,0.049,126,reviewed,us,us
2024-04-03T03:14:41.936Z,24.0131,121.9113,35,4.5,mb,42,83,0.816,0.58,us,us7000mbfd,2024-04-16T02:49:44.040Z,"31 km E of Hualien City, Taiwan",earthquake,3.76,1.902,0.111,24,reviewed,us,us
2024-04-03T03:12:31.959Z,23.9636,121.4981,37.385,4.1,mb,25,113,0.528,0.91,us,us7000mbfc,2024-04-16T02:32:23.040Z,"10 km W of Hualien City, Taiwan",earthquake,2.75,8.336,0.186,8,reviewed,us,us
2024-04-03T03:11:43.431Z,24.1939,121.6199,35,4.4,mb,33,77,0.523,0.86,us,us7000mbfa,2024-04-16T02:20:29.040Z,"24 km N of Hualien City, Taiwan",earthquake,2.88,1.686,0.13,17,reviewed,us,us
2024-04-03T03:08:09.768Z,24.0621,121.8519,39.073,4.6,mb,50,79,0.744,0.75,us,us7000mbg3,2024-04-16T01:41:12.040Z,"26 km ENE of Hualien City, Taiwan",earthquake,2.94,7.607,0.111,27,reviewed,us,us
2024-04-03T03:02:34.461Z,23.8022,121.671,10,4.6,mb,45,72,0.533,0.73,us,us7000mbhk,2024-04-16T01:20:42.040Z,"20 km SSE of Hualien City, Taiwan",earthquake,4.77,1.885,0.101,29,reviewed,us,us
2024-04-03T03:01:40.746Z,24.2161,121.8034,35,4.5,mb,46,77,0.596,0.55,us,us7000mbfb,2024-04-16T00:51:28.040Z,"33 km NE of Hualien City, Taiwan",earthquake,3.24,1.768,0.106,26,reviewed,us,us
2024-04-03T02:54:01.335Z,23.983,121.7053,38.188,4.5,mb,41,89,0.697,0.48,us,us7000mbf9,2024-04-16T00:37:40.040Z,"10 km E of Hualien City, Taiwan",earthquake,3.53,1.586,0.122,24,reviewed,us,us
2024-04-03T02:51:10.946Z,23.9579,121.534,35,4.2,mb,28,80,0.557,0.82,us,us7000mbf7,2024-04-16T00:11:46.040Z,"7 km WSW of Hualien City, Taiwan",earthquake,2.11,1.916,0.141,14,reviewed,us,us
2024-04-03T02:48:35.177Z,24.1823,121.9824,35,4.5,mb,40,64,0.736,0.83,us,us7000mbf8,2024-04-15T23:59:29.040Z,"44 km ENE of Hualien City, Taiwan",earthquake,3.17,1.91,0.11,24,reviewed,us,us
2024-04-03T02:46:32.082Z,23.8777,121.6221,35,4.4,mb,38,78,0.568,1.28,us,us7000mbf6,2024-04-15T23:47:59.040Z,"11 km S of Hualien City, Taiwan",earthquake,3.18,1.907,0.118,21,reviewed,us,us
2024-04-03T02:44:56.597Z,24.2511,121.902,35,4.3,mb,18,156,0.635,0.56,us,us7000mbg1,2024-04-15T23:38:27.040Z,"42 km NE of Hualien City, Taiwan",earthquake,3.96,1.938,0.178,9,reviewed,us,us
2024-04-03T02:38:29.146Z,23.9397,121.5771,16.824,4.9,mb,41,77,0.59,0.63,us,us7000m9i3,2024-04-15T22:22:06.040Z,"4 km SW of Hualien City, Taiwan",earthquake,2.5,4.085,0.079,50,reviewed,us,us
2024-04-03T02:28:16.321Z,24.1552,121.7988,12.03,5.1,mwr,108,65,0.641,0.61,us,us7000m9ht,2024-04-15T22:07:30.065Z,"27 km NE of Hualien City, Taiwan",earthquake,3.24,3.371,0.075,17,reviewed,us,us
2024-04-03T02:23:27.010Z,24.2244,121.6256,35.53,5,mb,61,77,0.498,0.8,us,us7000mbf5,2024-04-15T21:55:33.040Z,"27 km N of Hualien City, Taiwan",earthquake,3,4.175,0.06,89,reviewed,us,us
2024-04-03T02:14:36.448Z,24.1966,121.9354,41.422,5.7,mwr,135,18,0.694,0.79,us,us7000m9hp,2024-04-15T21:51:39.480Z,"41 km NE of Hualien City, Taiwan",earthquake,4.09,4.128,0.06,27,reviewed,us,us
2024-04-03T02:13:38.836Z,24.1371,121.8042,10,4.7,mb,51,77,0.658,0.4,us,us7000m9hr,2024-04-15T21:39:16.040Z,"26 km NE of Hualien City, Taiwan",earthquake,3.38,1.758,0.06,83,reviewed,us,us
2024-04-03T02:08:42.835Z,23.806,121.7738,35,4.5,mb,40,74,0.6,0.68,us,us7000mbf4,2024-04-15T21:34:37.040Z,"25 km SE of Hualien City, Taiwan",earthquake,2.75,1.919,0.111,24,reviewed,us,us
2024-04-03T02:07:07.668Z,23.7431,121.8303,33.14,4,mb,24,73,0.601,0.59,us,us7000mbf3,2024-04-15T21:00:15.040Z,"34 km SE of Hualien City, Taiwan",earthquake,3.48,5.724,0.232,5,reviewed,us,us
2024-04-03T01:59:11.011Z,23.7633,121.9037,35,4.1,mb,29,86,0.668,0.51,us,us7000mbf2,2024-04-15T03:54:34.040Z,"38 km SE of Hualien City, Taiwan",earthquake,3.18,1.851,0.186,8,reviewed,us,us
2024-04-03T01:53:57.440Z,23.8776,121.5594,22.47,5.1,mb,65,69,0.539,0.65,us,us7000m9hk,2024-04-15T03:39:57.040Z,"11 km SSW of Hualien City, Taiwan",earthquake,2.87,4.13,0.042,185,reviewed,us,us
2024-04-03T01:51:23.043Z,23.7418,121.8283,35,4.9,mb,33,89,0.599,0.49,us,us7000mbf1,2024-04-15T03:06:00.040Z,"34 km SE of Hualien City, Taiwan",earthquake,3.23,1.906,0.076,54,reviewed,us,us
2024-04-03T01:49:38.744Z,23.8901,121.9034,10,5.1,mb,68,63,0.745,0.63,us,us7000m9hh,2024-04-15T02:11:49.040Z,"31 km ESE of Hualien City, Taiwan",earthquake,2.84,1.799,0.044,171,reviewed,us,us
2024-04-03T01:48:58.137Z,23.7286,121.7879,10,4.5,mb,37,102,0.561,0.66,us,us7000mbfw,2024-04-15T01:55:04.040Z,"33 km SE of Hualien City, Taiwan",earthquake,3.18,1.882,0.104,27,reviewed,us,us
2024-04-03T01:47:30.768Z,24.0299,121.7536,35,4.4,mb,38,82,0.724,0.71,us,us7000mbez,2024-04-15T01:05:36.040Z,"16 km ENE of Hualien City, Taiwan",earthquake,3,1.927,0.115,22,reviewed,us,us
2024-04-03T01:41:14.297Z,23.3436,122.1173,18.285,4.8,mb,43,71,0.755,0.71,us,us7000mbi3,2024-04-15T00:36:26.040Z,"87 km SE of Hualien City, Taiwan",earthquake,2.34,4.782,0.102,30,reviewed,us,us
2024-04-03T01:39:46.326Z,23.7944,121.7884,15.567,5.6,mwr,63,67,0.603,0.65,us,us7000mbfv,2024-04-15T00:18:20.075Z,"27 km SE of Hualien City, Taiwan",earthquake,4.57,3.679,0.071,19,reviewed,us,us
2024-04-03T01:39:35.098Z,23.7968,121.7952,17.032,5.3,mb,100,41,0.609,0.7,us,us7000m9h9,2024-04-15T05:23:50.500Z,"27 km SE of Hualien City, Taiwan",earthquake,4.6,3.26,0.033,308,reviewed,us,us
2024-04-03T01:33:27.324Z,24.0691,121.6779,35,4.4,mb,39,83,0.658,0.38,us,us7000mbex,2024-04-14T22:51:32.040Z,"12 km NE of Hualien City, Taiwan",earthquake,3.51,1.08,0.11,24,reviewed,us,us
2024-04-03T01:30:53.665Z,24.2076,121.8678,31.431,4.4,mb,41,62,0.642,0.94,us,us7000mbew,2024-04-14T22:28:14.040Z,"37 km NE of Hualien City, Taiwan",earthquake,2.76,1.095,0.121,20,reviewed,us,us
2024-04-03T01:21:40.580Z,24.0688,121.6653,23.109,4.2,mb,31,85,0.654,0.86,us,us7000mbf0,2024-04-15T01:09:46.040Z,"11 km NNE of Hualien City, Taiwan",earthquake,3.45,0.939,0.187,8,reviewed,us,us
2024-04-03T01:19:31.870Z,23.8663,121.6467,6.943,5.1,mb,82,73,0.57,0.76,us,us7000mbey,2024-04-14T21:38:40.040Z,"12 km SSE of Hualien City, Taiwan",earthquake,3.36,4.059,0.075,57,reviewed,us,us
2024-04-03T01:17:42.220Z,23.9653,121.6851,34.696,5,mb,75,77,0.672,0.7,us,us7000m9h7,2024-04-15T04:55:47.040Z,"8 km E of Hualien City, Taiwan",earthquake,3.42,4.093,0.044,164,reviewed,us,us
2024-04-03T01:15:29.476Z,23.614,121.7,35,4.2,mb,27,87,0.431,0.66,us,us7000mbet,2024-04-12T04:36:32.040Z,"41 km SSE of Hualien City, Taiwan",earthquake,4.2,1.918,0.167,10,reviewed,us,us
2024-04-03T01:13:44.439Z,24.0536,121.7053,35,4.5,mb,21,94,0.683,0.56,us,us7000mbi2,2024-04-12T04:01:49.040Z,"13 km NE of Hualien City, Taiwan",earthquake,3.64,1.932,0.181,9,reviewed,us,us
2024-04-03T01:13:10.463Z,24.0253,121.7273,35,4.6,mb,53,76,0.717,0.73,us,us7000mbev,2024-04-12T03:51:20.040Z,"13 km ENE of Hualien City, Taiwan",earthquake,3.03,1.897,0.107,26,reviewed,us,us
2024-04-03T01:09:37.066Z,24.1745,121.7651,10,5.2,mb,197,63,0.607,0.63,us,us7000m9h5,2024-04-12T03:24:52.040Z,"27 km NE of Hualien City, Taiwan",earthquake,3.07,1.769,0.048,142,reviewed,us,us
2024-04-03T01:09:28.145Z,24.0967,121.8572,35,4.5,mb,39,96,6.407,0.32,us,us7000mbfr,2024-04-12T02:56:08.040Z,"28 km ENE of Hualien City, Taiwan",earthquake,10.13,1.878,0.121,20,reviewed,us,us
2024-04-03T01:07:17.114Z,24.0639,121.7131,33.258,4.6,mb,59,78,0.677,0.79,us,us7000mbfs,2024-04-12T02:28:28.040Z,"14 km NE of Hualien City, Taiwan",earthquake,1.53,5.33,0.105,27,reviewed,us,us
2024-04-03T01:06:10.850Z,23.9356,121.6698,35,4.6,mb,26,86,0.64,0.76,us,us7000mbes,2024-04-12T02:10:52.040Z,"8 km SE of Hualien City, Taiwan",earthquake,3.12,1.925,0.181,9,reviewed,us,us
2024-04-03T01:01:12.551Z,24.0769,121.5613,20.337,5,mb,35,77,0.626,0.73,us,us7000mbeu,2024-04-12T01:39:35.040Z,"11 km NNW of Hualien City, Taiwan",earthquake,3.39,5.243,0.163,12,reviewed,us,us
2024-04-03T00:54:09.210Z,23.8024,121.6157,35.37,4.5,mb,27,87,0.502,0.72,us,us7000mbeq,2024-04-18T04:52:32.040Z,"19 km S of Hualien City, Taiwan",earthquake,1.34,8.691,0.156,12,reviewed,us,us
2024-04-03T00:50:46.617Z,23.7842,121.5559,27.352,5.2,mb,35,70,0.551,1.11,us,us7000m9gx,2024-04-03T01:59:10.643Z,"21 km SSW of Hualien City, Taiwan",earthquake,5.32,5.233,0.076,58,reviewed,us,us
2024-04-03T00:50:03.795Z,23.791,121.6614,34.298,4.3,mb,25,101,0.519,0.85,us,us7000mbi1,2024-04-18T04:59:04.040Z,"21 km SSE of Hualien City, Taiwan",earthquake,3.42,3.478,0.161,11,reviewed,us,us
2024-04-03T00:46:44.212Z,24.1465,121.7427,10,5.7,mb,73,27,0.619,0.75,us,us7000m9gp,2024-04-04T00:53:00.960Z,"23 km NE of Hualien City, Taiwan",earthquake,3.26,1.842,0.042,201,reviewed,us,us
2024-04-03T00:43:55.149Z,23.9598,121.5954,10,5.5,mb,48,53,0.612,0.71,us,us7000m9gm,2024-04-04T00:50:04.386Z,"2 km SSW of Hualien City, Taiwan",earthquake,3.03,1.878,0.048,148,reviewed,us,us
2024-04-03T00:42:44.700Z,23.8191,121.852,36.437,4.2,mb,20,88,0.663,0.55,us,us7000mbfh,2024-04-18T05:07:45.040Z,"30 km SE of Hualien City, Taiwan",earthquake,3.73,9.149,0.199,7,reviewed,us,us
2024-04-03T00:35:36.724Z,24.1609,121.7097,10,5.7,mb,62,49,0.591,0.78,us,us7000m9gh,2024-04-04T15:18:41.094Z,"23 km NNE of Hualien City, Taiwan",earthquake,1.94,1.835,0.045,175,reviewed,us,us
2024-04-03T00:11:25.327Z,24.0639,121.6717,12.564,6.4,mww,73,29,0.661,0.91,us,us7000m9gc,2024-04-08T02:07:47.357Z,"11 km NE of Hualien City, Taiwan",earthquake,1.23,3.276,0.062,25,reviewed,us,us
2024-04-02T23:58:11.228Z,23.819,121.5616,34.75,7.4,mww,87,23,0.354,1.18,us,us7000m9g4,2024-04-23T15:25:43.832Z,"18 km SSW of Hualien City, Taiwan",earthquake,4.35,4.487,0.043,51,reviewed,us,us
2024-03-29T11:11:18.241Z,22.7647,121.4307,11.047,4.2,mb,27,106,0.328,0.55,us,us7000m9wu,2024-04-10T19:18:42.040Z,"106 km ENE of Donggang, Taiwan",earthquake,6.15,5.088,0.216,6,reviewed,us,us
2024-03-25T10:13:35.779Z,23.9283,121.6626,43.255,4.4,mb,52,78,0.252,0.75,us,us6000ml2c,2024-04-22T06:51:54.598Z,"8 km SE of Hualien City, Taiwan",earthquake,4.35,6.496,0.085,40,reviewed,us,us
2024-03-21T10:49:52.218Z,24.063,121.546,25.587,4.7,mww,77,74,0.119,0.8,us,us6000mk8h,2024-04-23T19:36:02.040Z,"11 km NNW of Hualien City, Taiwan",earthquake,3.08,4.138,0.11,8,reviewed,us,us
2024-03-19T11:20:28.395Z,23.7635,121.8192,19.486,4.6,mwr,109,73,0.457,0.68,us,us6000mjr8,2024-04-18T13:04:45.040Z,"32 km SE of Hualien City, Taiwan",earthquake,4.48,4.326,0.078,16,reviewed,us,us
2024-03-13T13:52:38.405Z,24.3753,121.9776,28.261,3.7,mwr,14,74,0.403,0.52,us,us6000mil3,2024-04-11T10:54:55.721Z,"48 km SSE of Yilan, Taiwan",earthquake,4.35,3.037,0.083,14,reviewed,us,us
2024-03-13T13:36:54.545Z,24.3601,121.9352,36.36,4.1,mwr,51,74,0.362,0.62,us,us6000mil0,2024-04-11T11:16:23.383Z,"47 km SSE of Yilan, Taiwan",earthquake,3.13,5.748,0.068,21,reviewed,us,us
2024-03-11T10:54:14.330Z,23.1538,121.5839,10,4.3,mb,39,98,0.355,1.01,us,us6000mj3s,2024-03-19T20:29:08.040Z,"91 km S of Hualien City, Taiwan",earthquake,3.36,1.5,0.161,15,reviewed,us,us
2024-02-24T04:37:06.647Z,23.5824,121.7236,10,4.9,mb,52,105,0.435,0.86,us,us7000m1a2,2024-03-21T11:01:36.557Z,"45 km SSE of Hualien City, Taiwan",earthquake,2,1.856,0.055,107,reviewed,us,us
2024-02-23T02:46:31.649Z,23.9208,122.5078,36.182,4.1,mb,22,90,0.712,0.9,us,us6000mfml,2024-04-02T21:35:13.040Z,"78 km SW of Yonakuni, Japan",earthquake,4.35,9.868,0.233,6,reviewed,us,us
2024-02-20T16:08:36.125Z,23.9302,122.4817,24.39,4.4,mww,130,41,0.721,0.85,us,us7000m0d0,2024-04-04T16:55:24.040Z,"79 km SW of Yonakuni, Japan",earthquake,4.16,4.132,0.098,10,reviewed,us,us
2024-02-20T14:18:17.392Z,23.9921,122.467,28.793,4.5,mwr,121,73,0.686,0.83,us,us7000m0c9,2024-03-20T08:53:31.040Z,"75 km SW of Yonakuni, Japan",earthquake,4.88,3.878,0.08,15,reviewed,us,us
2024-02-12T23:58:08.827Z,23.6757,121.3181,7.944,4.4,mb,40,67,0.283,0.53,us,us7000lzn0,2024-03-07T05:06:50.040Z,"44 km SW of Hualien City, Taiwan",earthquake,1.71,4.484,0.117,21,reviewed,us,us
2024-02-05T00:59:42.647Z,23.6466,121.3057,3.636,4.3,mb,23,82,0.253,0.52,us,us7000lx02,2024-04-20T19:32:47.040Z,"47 km SW of Hualien City, Taiwan",earthquake,0.81,5.541,0.16,11,reviewed,us,us
2024-01-28T18:11:55.276Z,23.6302,121.3397,7.388,4.9,mb,56,88,0.24,0.44,us,us7000lwbg,2024-03-30T22:35:28.040Z,"46 km SW of Hualien City, Taiwan",earthquake,4.58,5.087,0.089,40,reviewed,us,us
2024-01-28T18:11:23.160Z,23.6212,121.3245,7.2,5.1,mww,89,82,0.229,0.61,us,us7000lul3,2024-03-30T22:34:50.040Z,"48 km SW of Hualien City, Taiwan",earthquake,3.53,3.541,0.071,19,reviewed,us,us
2024-01-21T22:57:10.885Z,23.9308,122.4363,10,4.4,mb,52,82,0.749,0.71,us,us6000m5be,2024-03-29T17:37:55.040Z,"82 km SW of Yonakuni, Japan",earthquake,1.38,1.855,0.098,30,reviewed,us,us
2024-01-03T01:43:32.673Z,23.5964,121.5279,25.874,4,mwr,38,132,0.293,0.56,us,us6000m1bf,2024-03-09T21:38:52.040Z,"42 km S of Hualien City, Taiwan",earthquake,3.75,1.314,0.071,19,reviewed,us,us
2024-01-01T18:59:15.651Z,23.9953,122.4283,27.415,4,mwr,53,80,0.71,0.53,us,us6000m10t,2024-03-09T21:38:32.040Z,"78 km SW of Yonakuni, Japan",earthquake,3.53,4.961,0.059,28,reviewed,us,us
2023-12-23T21:21:16.807Z,22.5969,121.3905,17.741,4.2,mwr,32,132,0.361,0.55,us,us7000ll4x,2024-02-27T22:57:06.040Z,"93 km NE of Hengchun, Taiwan",earthquake,4.32,3.735,0.058,29,reviewed,us,us
